concessionaria;mes_ano;sentido;praca;tipo_de_cobranca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
"ECO050";"01/10/2015";"Crescente";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 6 eixos ";"Comercial";4480.00;6.00;26880.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 01 BR-050/GO km 143,99";"N/I";"Moto";"Moto";628.00;0.50;314.00
"ECO050";"01/10/2015";"Crescente";"Praça 01 BR-050/GO km 143,99";"N/I";"Moto";"Moto";648.00;0.50;324.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 7 eixos ";"Comercial";2728.00;7.00;19096.00
"ECO050";"01/10/2015";"Crescente";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 7 eixos ";"Comercial";2162.00;7.00;15134.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 8 eixos ";"Comercial";50.00;8.00;400.00
"ECO050";"01/10/2015";"Crescente";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 8 eixos ";"Comercial";54.00;8.00;432.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 9 eixos ";"Comercial";817.00;9.00;7353.00
"ECO050";"01/10/2015";"Crescente";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 9 eixos ";"Comercial";414.00;9.00;3726.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 10 eixos ";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Crescente";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 10 eixos ";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Crescente";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Passeio 2 eixos ";"Passeio";27663.00;1.00;27663.00
"ECO050";"01/10/2015";"Crescente";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Passeio 2 eixos ";"Passeio";28742.00;1.00;28742.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 2 eixos ";"Comercial";4170.00;2.00;8340.00
"ECO050";"01/10/2015";"Crescente";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 2 eixos ";"Comercial";4643.00;2.00;9286.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Passeio 3 eixos ";"Passeio";259.00;1.50;388.50
"ECO050";"01/10/2015";"Crescente";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Passeio 3 eixos ";"Passeio";258.00;1.50;387.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 3 eixos ";"Comercial";5548.00;3.00;16644.00
"ECO050";"01/10/2015";"Crescente";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 3 eixos ";"Comercial";5009.00;3.00;15027.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Passeio 4 eixos ";"Passeio";35.00;2.00;70.00
"ECO050";"01/10/2015";"Crescente";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Passeio 4 eixos ";"Passeio";41.00;2.00;82.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 4 eixos ";"Comercial";4599.00;4.00;18396.00
"ECO050";"01/10/2015";"Crescente";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 4 eixos ";"Comercial";5190.00;4.00;20760.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 5 eixos ";"Comercial";3463.00;5.00;17315.00
"ECO050";"01/10/2015";"Crescente";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 5 eixos ";"Comercial";2571.00;5.00;12855.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 6 eixos ";"Comercial";6256.00;6.00;37536.00
"ECO050";"01/10/2015";"Crescente";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 6 eixos ";"Comercial";4630.00;6.00;27780.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 02 BR-050/GO km 226,00";"N/I";"Moto";"Moto";680.00;0.50;340.00
"ECO050";"01/10/2015";"Crescente";"Praça 02 BR-050/GO km 226,00";"N/I";"Moto";"Moto";693.00;0.50;346.50
"ECO050";"01/10/2015";"Decrescente ";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 7 eixos ";"Comercial";2443.00;7.00;17101.00
"ECO050";"01/10/2015";"Crescente";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 7 eixos ";"Comercial";2243.00;7.00;15701.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 8 eixos ";"Comercial";49.00;8.00;392.00
"ECO050";"01/10/2015";"Crescente";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 8 eixos ";"Comercial";54.00;8.00;432.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 9 eixos ";"Comercial";626.00;9.00;5634.00
"ECO050";"01/10/2015";"Crescente";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 9 eixos ";"Comercial";466.00;9.00;4194.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 10 eixos ";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Crescente";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial 10 eixos ";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Crescente";"Praça 02 BR-050/GO km 226,00";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Passeio 2 eixos ";"Passeio";58678.00;1.00;58678.00
"ECO050";"01/10/2015";"Crescente";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Passeio 2 eixos ";"Passeio";58726.00;1.00;58726.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 2 eixos ";"Comercial";6785.00;2.00;13570.00
"ECO050";"01/10/2015";"Crescente";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 2 eixos ";"Comercial";7133.00;2.00;14266.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Passeio 3 eixos ";"Passeio";890.00;1.50;1335.00
"ECO050";"01/10/2015";"Crescente";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Passeio 3 eixos ";"Passeio";829.00;1.50;1243.50
"ECO050";"01/10/2015";"Decrescente ";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 3 eixos ";"Comercial";8237.00;3.00;24711.00
"ECO050";"01/10/2015";"Crescente";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 3 eixos ";"Comercial";7132.00;3.00;21396.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Passeio 4 eixos ";"Passeio";58.00;2.00;116.00
"ECO050";"01/10/2015";"Crescente";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Passeio 4 eixos ";"Passeio";70.00;2.00;140.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 4 eixos ";"Comercial";9628.00;4.00;38512.00
"ECO050";"01/10/2015";"Crescente";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 4 eixos ";"Comercial";6648.00;4.00;26592.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 5 eixos ";"Comercial";5212.00;5.00;26060.00
"ECO050";"01/10/2015";"Crescente";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 5 eixos ";"Comercial";4108.00;5.00;20540.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 6 eixos ";"Comercial";7966.00;6.00;47796.00
"ECO050";"01/10/2015";"Crescente";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 6 eixos ";"Comercial";7904.00;6.00;47424.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 03 BR-050/MG km 13,73";"N/I";"Moto";"Moto";1865.00;0.50;932.50
"ECO050";"01/10/2015";"Crescente";"Praça 03 BR-050/MG km 13,73";"N/I";"Moto";"Moto";1893.00;0.50;946.50
"ECO050";"01/10/2015";"Decrescente ";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 7 eixos ";"Comercial";3290.00;7.00;23030.00
"ECO050";"01/10/2015";"Crescente";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 7 eixos ";"Comercial";4947.00;7.00;34629.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 8 eixos ";"Comercial";58.00;8.00;464.00
"ECO050";"01/10/2015";"Crescente";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 8 eixos ";"Comercial";86.00;8.00;688.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 9 eixos ";"Comercial";874.00;9.00;7866.00
"ECO050";"01/10/2015";"Crescente";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 9 eixos ";"Comercial";1224.00;9.00;11016.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 10 eixos ";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Crescente";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial 10 eixos ";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Crescente";"Praça 03 BR-050/MG km 13,73";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Passeio 2 eixos ";"Passeio";170705.00;1.00;170705.00
"ECO050";"01/10/2015";"Crescente";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Passeio 2 eixos ";"Passeio";167412.00;1.00;167412.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 2 eixos ";"Comercial";16373.00;2.00;32746.00
"ECO050";"01/10/2015";"Crescente";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 2 eixos ";"Comercial";16973.00;2.00;33946.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Passeio 3 eixos ";"Passeio";1519.00;1.50;2278.50
"ECO050";"01/10/2015";"Crescente";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Passeio 3 eixos ";"Passeio";1372.00;1.50;2058.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 3 eixos ";"Comercial";12583.00;3.00;37749.00
"ECO050";"01/10/2015";"Crescente";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 3 eixos ";"Comercial";11656.00;3.00;34968.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Passeio 4 eixos ";"Passeio";132.00;2.00;264.00
"ECO050";"01/10/2015";"Crescente";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Passeio 4 eixos ";"Passeio";130.00;2.00;260.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 4 eixos ";"Comercial";10393.00;4.00;41572.00
"ECO050";"01/10/2015";"Crescente";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 4 eixos ";"Comercial";11964.00;4.00;47856.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 5 eixos ";"Comercial";5616.00;5.00;28080.00
"ECO050";"01/10/2015";"Crescente";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 5 eixos ";"Comercial";6053.00;5.00;30265.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 6 eixos ";"Comercial";9324.00;6.00;55944.00
"ECO050";"01/10/2015";"Crescente";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 6 eixos ";"Comercial";10293.00;6.00;61758.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 04 BR-050/MG km 51,50";"N/I";"Moto";"Moto";10018.00;0.50;5009.00
"ECO050";"01/10/2015";"Crescente";"Praça 04 BR-050/MG km 51,50";"N/I";"Moto";"Moto";9953.00;0.50;4976.50
"ECO050";"01/10/2015";"Decrescente ";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 7 eixos ";"Comercial";6871.00;7.00;48097.00
"ECO050";"01/10/2015";"Crescente";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 7 eixos ";"Comercial";6693.00;7.00;46851.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 8 eixos ";"Comercial";66.00;8.00;528.00
"ECO050";"01/10/2015";"Crescente";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 8 eixos ";"Comercial";148.00;8.00;1184.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 9 eixos ";"Comercial";6568.00;9.00;59112.00
"ECO050";"01/10/2015";"Crescente";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 9 eixos ";"Comercial";1250.00;9.00;11250.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 10 eixos ";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Crescente";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial 10 eixos ";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Crescente";"Praça 04 BR-050/MG km 51,50";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Passeio 2 eixos ";"Passeio";110137.00;1.00;110137.00
"ECO050";"01/10/2015";"Crescente";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Passeio 2 eixos ";"Passeio";110694.00;1.00;110694.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 2 eixos ";"Comercial";15266.00;2.00;30532.00
"ECO050";"01/10/2015";"Crescente";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 2 eixos ";"Comercial";15037.00;2.00;30074.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Passeio 3 eixos ";"Passeio";675.00;1.50;1012.50
"ECO050";"01/10/2015";"Crescente";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Passeio 3 eixos ";"Passeio";727.00;1.50;1090.50
"ECO050";"01/10/2015";"Decrescente ";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 3 eixos ";"Comercial";14479.00;3.00;43437.00
"ECO050";"01/10/2015";"Crescente";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 3 eixos ";"Comercial";13890.00;3.00;41670.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Passeio 4 eixos ";"Passeio";124.00;2.00;248.00
"ECO050";"01/10/2015";"Crescente";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Passeio 4 eixos ";"Passeio";124.00;2.00;248.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 4 eixos ";"Comercial";11279.00;4.00;45116.00
"ECO050";"01/10/2015";"Crescente";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 4 eixos ";"Comercial";14217.00;4.00;56868.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 5 eixos ";"Comercial";10337.00;5.00;51685.00
"ECO050";"01/10/2015";"Crescente";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 5 eixos ";"Comercial";7930.00;5.00;39650.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 6 eixos ";"Comercial";13983.00;6.00;83898.00
"ECO050";"01/10/2015";"Crescente";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 6 eixos ";"Comercial";11041.00;6.00;66246.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 05 BR-050/MG km 104,90";"N/I";"Moto";"Moto";2028.00;0.50;1014.00
"ECO050";"01/10/2015";"Crescente";"Praça 05 BR-050/MG km 104,90";"N/I";"Moto";"Moto";2006.00;0.50;1003.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 7 eixos ";"Comercial";4667.00;7.00;32669.00
"ECO050";"01/10/2015";"Crescente";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 7 eixos ";"Comercial";4980.00;7.00;34860.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 8 eixos ";"Comercial";170.00;8.00;1360.00
"ECO050";"01/10/2015";"Crescente";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 8 eixos ";"Comercial";73.00;8.00;584.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 9 eixos ";"Comercial";4337.00;9.00;39033.00
"ECO050";"01/10/2015";"Crescente";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 9 eixos ";"Comercial";4074.00;9.00;36666.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 10 eixos ";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Crescente";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial 10 eixos ";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Crescente";"Praça 05 BR-050/MG km 104,90";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Passeio 2 eixos ";"Passeio";137167.00;1.00;137167.00
"ECO050";"01/10/2015";"Crescente";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Passeio 2 eixos ";"Passeio";138969.00;1.00;138969.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 2 eixos ";"Comercial";14944.00;2.00;29888.00
"ECO050";"01/10/2015";"Crescente";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 2 eixos ";"Comercial";15857.00;2.00;31714.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Passeio 3 eixos ";"Passeio";814.00;1.50;1221.00
"ECO050";"01/10/2015";"Crescente";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Passeio 3 eixos ";"Passeio";863.00;1.50;1294.50
"ECO050";"01/10/2015";"Decrescente ";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 3 eixos ";"Comercial";15574.00;3.00;46722.00
"ECO050";"01/10/2015";"Crescente";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 3 eixos ";"Comercial";14459.00;3.00;43377.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Passeio 4 eixos ";"Passeio";121.00;2.00;242.00
"ECO050";"01/10/2015";"Crescente";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Passeio 4 eixos ";"Passeio";117.00;2.00;234.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 4 eixos ";"Comercial";11815.00;4.00;47260.00
"ECO050";"01/10/2015";"Crescente";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 4 eixos ";"Comercial";12956.00;4.00;51824.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 5 eixos ";"Comercial";9840.00;5.00;49200.00
"ECO050";"01/10/2015";"Crescente";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 5 eixos ";"Comercial";7708.00;5.00;38540.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 6 eixos ";"Comercial";13587.00;6.00;81522.00
"ECO050";"01/10/2015";"Crescente";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 6 eixos ";"Comercial";10852.00;6.00;65112.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 06 BR-050/MG km 198,06";"N/I";"Moto";"Moto";3721.00;0.50;1860.50
"ECO050";"01/10/2015";"Crescente";"Praça 06 BR-050/MG km 198,06";"N/I";"Moto";"Moto";3748.00;0.50;1874.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 7 eixos ";"Comercial";3048.00;7.00;21336.00
"ECO050";"01/10/2015";"Crescente";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 7 eixos ";"Comercial";4110.00;7.00;28770.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 8 eixos ";"Comercial";109.00;8.00;872.00
"ECO050";"01/10/2015";"Crescente";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 8 eixos ";"Comercial";74.00;8.00;592.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 9 eixos ";"Comercial";2082.00;9.00;18738.00
"ECO050";"01/10/2015";"Crescente";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 9 eixos ";"Comercial";2329.00;9.00;20961.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 10 eixos ";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Crescente";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial 10 eixos ";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Decrescente ";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0.00;10.00;0.00
"ECO050";"01/10/2015";"Crescente";"Praça 06 BR-050/MG km 198,06";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0.00;10.00;0.00
"ECO050";"01/11/2015";"Decrescente ";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Passeio 2 eixos ";"Passeio";28577.00;1.00;28577.00
"ECO050";"01/11/2015";"Crescente";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Passeio 2 eixos ";"Passeio";26292.00;1.00;26292.00
"ECO050";"01/11/2015";"Decrescente ";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 2 eixos ";"Comercial";4240.00;2.00;8480.00
"ECO050";"01/11/2015";"Crescente";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 2 eixos ";"Comercial";5470.00;2.00;10940.00
"ECO050";"01/11/2015";"Decrescente ";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Passeio 3 eixos ";"Passeio";235.00;1.50;352.50
"ECO050";"01/11/2015";"Crescente";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Passeio 3 eixos ";"Passeio";214.00;1.50;321.00
"ECO050";"01/11/2015";"Decrescente ";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 3 eixos ";"Comercial";5751.00;3.00;17253.00
"ECO050";"01/11/2015";"Crescente";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 3 eixos ";"Comercial";4867.00;3.00;14601.00
"ECO050";"01/11/2015";"Decrescente ";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Passeio 4 eixos ";"Passeio";43.00;2.00;86.00
"ECO050";"01/11/2015";"Crescente";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Passeio 4 eixos ";"Passeio";31.00;2.00;62.00
"ECO050";"01/11/2015";"Decrescente ";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 4 eixos ";"Comercial";3695.00;4.00;14780.00
"ECO050";"01/11/2015";"Crescente";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 4 eixos ";"Comercial";5540.00;4.00;22160.00
"ECO050";"01/11/2015";"Decrescente ";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 5 eixos ";"Comercial";3216.00;5.00;16080.00
"ECO050";"01/11/2015";"Crescente";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 5 eixos ";"Comercial";2261.00;5.00;11305.00
"ECO050";"01/11/2015";"Decrescente ";"Praça 01 BR-050/GO km 143,99";"N/I";"Veículo Comercial 6 eixos ";"Comercial";6283.00;6.00;37698.00
